dds_reference,operator_name,operator_address,operator_eori,supplier_name,commodity,hs_code,product_description,quantity_kg,estimated_annual_qty,country_of_production,geolocation_lat,geolocation_lon,production_date,prior_dds_reference,dd_confirmation,submission_date,risk_level,status,status_group
DDS-26-00910,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,soy,1507,Soybean oil blend,6629.9,85396.75191236575,BR,-10.806544047325074,-54.527251538879206,2026-03-03,DDS-UP-9108,1,2026-04-30,standard,valid,valid
DDS-26-00911,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4818,Toilet tissue rolls,13407.7,111605.49642899264,IE,52.90080090418923,-7.545782474591954,2026-07-13,DDS-UP-9870,1,2026-10-03,low,valid,valid
DDS-24-00912,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,cattle,2309,Beef pet food complete,6148.1,62921.74520294028,IE,52.63935153659685,-8.589335194705818,2024-10-11,,1,2024-11-28,low,valid,valid
DDS-26-00913,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4818,Toilet tissue rolls,12723.2,124718.87643292376,IE,53.12083222977611,-6.907424056818419,2026-10-20,DDS-UP-5554,1,2026-11-29,low,valid,valid
DDS-25-00914,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4818,Toilet tissue rolls,1588.2,17779.822172436063,SE,59.75180877958292,13.556545433315026,2025-05-16,DDS-UP-4021,1,2025-09-07,low,valid,valid
DDS-26-00915,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4818,Toilet tissue rolls,23106.1,266777.29474519,IE,52.8434136153137,-9.122023693247423,2026-02-18,,1,2026-03-23,low,valid,valid
DDS-26-00916,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,wood,4818,Toilet tissue rolls,18933.8,259674.06716605544,SE,59.90222803054174,14.782647567598804,2026-03-01,,1,2026-06-25,low,flagged: missing_prior,missing_prior
DDS-26-00917,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,wood,4818,Toilet tissue rolls,6872.5,95910.40021369905,BR,-10.39571585960308,-55.22849493684018,2026-04-18,,1,2026-06-17,standard,flagged: missing_prior,missing_prior
DDS-24-00918,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,48x8,Toilet tissue rolls,19397.8,197278.90813853027,IE,54.19876677131501,-6.34709830415861,2024-05-16,DDS-UP-7465,1,2024-09-07,low,flagged: invalid_hs,invalid_hs
DDS-25-00919,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,wood,4818,Toilet tissue rolls,8364.2,67780.13211825294,IE,54.11469178813694,-9.162982651793069,2025-05-23,DDS-UP-3929,1,2025-06-23,low,valid,valid
DDS-25-00920,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4401,Firelogs 700g,14699.5,156441.44400636232,BR,-10.559376270225426,-53.96702400840949,2025-01-10,DDS-UP-6145,1,2025-03-14,standard,valid,valid
DDS-26-00921,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,cattle,2309,Beef pet food complete,21845.4,179809.72046346075,IE,54.40716611508121,-8.81833255974757,2025-12-14,DDS-UP-4812,1,2026-04-10,low,valid,valid
DDS-25-00922,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,wood,44x1,Firelogs 700g,24803.3,278854.77428851527,IE,52.75200330857833,-7.539776820301466,2025-02-19,,1,2025-03-26,low,flagged: invalid_hs,invalid_hs
DDS-26-00923,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,44x1,Firelogs 700g,5499.0,72889.8984447724,IE,52.03243742824207,-7.868561947796138,2025-11-14,DDS-UP-7815,1,2026-01-01,low,flagged: invalid_hs,invalid_hs
DDS-26-00924,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4818,Toilet tissue rolls,12031.8,107827.51067153222,IE,52.88086083833096,-6.274703512903955,2026-09-18,,1,2026-10-23,low,valid,valid
DDS-25-00925,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4818,Toilet tissue rolls,13014.5,149522.53622087504,IE,53.57368230429743,-8.881303688681763,2024-12-23,,1,2025-03-07,low,valid,valid
DDS-24-00926,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,soy,2309,Complete dog food (soy),2421.9,33874.819367584634,BR,-10.251941262947033,-54.52882200346306,2024-08-28,DDS-UP-4679,1,2024-12-16,standard,valid,valid
DDS-26-00927,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4401,Firelogs 700g,15374.0,147822.49089224453,IE,53.99913698258793,-6.657214760516295,2025-10-05,DDS-UP-9525,1,2026-01-16,low,valid,valid
DDS-25-00928,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4818,Toilet tissue rolls,8213.0,87633.07890204218,IE,52.52922002819938,-6.897069757190167,2025-05-28,,1,2025-08-18,low,valid,valid
DDS-26-00929,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,wood,4818,Toilet tissue rolls,6143.6,79663.61042298509,IE,53.316930328528066,-6.456093464144387,2026-03-13,,1,2026-04-28,low,valid,valid
DDS-26-00930,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,soy,2309,Complete dog food (soy),6876.8,71869.5519377867,BR,-9.2722027881231,-54.477684618873404,2026-02-02,DDS-UP-6142,1,2026-05-07,standard,valid,valid
DDS-26-00931,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,soy,1507,Soybean oil blend,880.1,10797.323126262567,AR,-33.60211070146916,-63.18206507269805,2026-07-26,DDS-UP-5315,1,2026-10-24,standard,valid,valid
DDS-26-00932,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,cattle,2309,Beef pet food complete,3743.3,50255.9075669221,IE,51.902227006119304,-7.905740406574351,2026-03-12,,1,2026-05-26,low,valid,valid
DDS-25-00933,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,48x8,Toilet tissue rolls,14991.2,205372.1592928475,IE,52.524304721772296,-8.319824324867957,2025-05-02,DDS-UP-1741,1,2025-07-23,low,flagged: invalid_hs,invalid_hs
DDS-26-00934,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,wood,4401,Firelogs 700g,4994.5,68023.73487924345,IE,53.10707043310905,-6.927019805972888,2026-04-24,,1,2026-06-03,low,valid,valid
DDS-25-00935,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4818,Toilet tissue rolls,11245.4,96501.18124637735,IE,53.5791448318185,-7.178278726725175,2025-09-05,DDS-UP-5576,1,2025-11-12,low,valid,valid
DDS-25-00936,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4401,Firelogs 700g,7488.8,61794.63132095578,IE,53.35303292491961,-7.624419069741036,2025-11-04,DDS-UP-3923,1,2025-12-30,low,valid,valid
DDS-25-00937,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4818,Toilet tissue rolls,3404.5,30694.7154046875,IE,54.43875122998977,-8.256897824269537,2025-06-01,DDS-UP-8191,1,2025-08-03,low,valid,valid
DDS-24-00938,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,soy,1507,Soybean oil blend,14028.0,193013.2189833802,AR,,,2024-08-27,DDS-UP-3766,1,2024-12-04,standard,flagged: missing_geo,missing_geo
DDS-25-00939,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4401,Firelogs 700g,23574.2,306139.9099949898,IE,53.26509768439467,-6.732805375178666,2025-06-19,DDS-UP-8288,1,2025-08-25,low,valid,valid
DDS-26-00940,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,soy,2309,Complete dog food (soy),6944.9,86045.93907663059,AR,-32.74244898904687,-65.14017823090244,2026-09-03,,1,2026-10-17,standard,flagged: missing_prior,missing_prior
DDS-24-00941,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,soy,1507,Soybean oil blend,12923.0,109128.67443991169,US,39.7328326059875,-95.83267467333313,2024-04-22,DDS-UP-9402,1,2024-08-18,low,valid,valid
DDS-26-00942,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4818,Toilet tissue rolls,5164.8,60757.21090863197,SE,59.900132872919116,16.297104001904362,2026-06-11,DDS-UP-1583,1,2026-08-11,low,valid,valid
DDS-25-00943,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4818,Toilet tissue rolls,12370.4,113701.76227534378,IE,54.62948710516563,-7.179957106806079,2025-03-28,DDS-UP-9138,1,2025-05-08,low,valid,valid
DDS-24-00944,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,soy,1507,Soybean oil blend,15474.8,148224.48794270924,US,39.74833792926794,-96.49040686858478,2024-05-18,,1,2024-08-04,low,flagged: missing_prior,missing_prior
DDS-26-00945,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4401,Firelogs 700g,21097.0,230829.27813052924,IE,52.84611132631226,-7.608616587737032,2026-08-12,,1,2026-11-30,low,valid,valid
DDS-24-00946,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4818,Toilet tissue rolls,10780.1,93732.05404319585,IE,53.24287715767511,-8.910400300794903,2024-07-24,DDS-UP-5053,1,2024-10-21,low,valid,valid
DDS-24-00947,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,soy,1507,Soybean oil blend,21083.0,255596.1998505095,AR,-34.457264273681446,-64.30573207054692,2024-10-13,,1,2024-11-15,standard,flagged: missing_prior,missing_prior
DDS-24-00948,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4818,Toilet tissue rolls,6909.3,72901.376339574,IE,54.46943183953289,-6.851516316629816,2024-05-21,DDS-UP-7412,1,2024-07-23,low,valid,valid
DDS-26-00949,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,soy,2309,Complete dog food (soy),11467.1,145372.00460304721,BR,-9.81543945776787,-55.48047532954217,2026-07-16,DDS-UP-3728,1,2026-08-29,standard,valid,valid
DDS-24-00950,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,soy,2309,Complete dog food (soy),1017.4,12820.310613665353,AR,-34.510947470459,-63.68511638328953,2024-01-05,DDS-UP-6460,1,2024-04-14,standard,valid,valid
DDS-26-00951,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,wood,4818,Toilet tissue rolls,10190.4,91391.83874451782,IE,52.4313901773564,-7.593582011794155,2026-10-05,,1,2026-12-21,low,valid,valid
DDS-24-00952,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4818,Toilet tissue rolls,19000.5,207284.0485292646,IE,54.00000304837607,-6.379958611421864,2024-04-09,DDS-UP-9216,1,2024-05-29,low,valid,valid
DDS-24-00953,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,wood,4818,Toilet tissue rolls,3529.2,31011.64202543779,IE,53.69466651020374,-7.135789907411291,2024-03-20,,1,2024-05-23,low,valid,valid
DDS-26-00954,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,soy,2309,Complete dog food (soy),861.2,7674.226696248057,BR,-10.486471010995368,-54.38953227335842,2026-03-14,,1,2026-06-27,standard,flagged: missing_prior,missing_prior
DDS-25-00955,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,cattle,2309,Beef pet food complete,18715.3,179397.7489583866,IE,53.617074742748656,-8.263430887801087,2025-03-19,DDS-UP-8518,1,2025-07-10,low,valid,valid
DDS-25-00956,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4401,Firelogs 700g,12342.1,116851.1054911668,IE,53.08860371022811,-8.533241128171541,2025-08-28,,1,2025-09-29,low,valid,valid
DDS-26-00957,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,soy,1507,Soybean oil blend,5989.5,56257.536438047166,AR,-32.645627847923244,-63.21189885109854,2026-03-29,,1,2026-06-14,standard,flagged: missing_prior,missing_prior
DDS-26-00958,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4401,Firelogs 700g,2837.0,24123.95477321542,IE,52.73182945994516,-8.768686221323591,2026-01-18,DDS-UP-9025,1,2026-04-09,low,valid,valid
DDS-25-00959,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4401,Firelogs 700g,6674.6,54858.92626079485,IE,53.969097241155424,-7.500082383440846,2024-12-04,DDS-UP-6535,1,2025-04-01,low,valid,valid
DDS-26-00960,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4401,Firelogs 700g,13866.9,169914.02431694095,IE,51.816715309056896,-7.128807984086331,2026-04-10,DDS-UP-4862,1,2026-07-14,low,valid,valid
DDS-25-00961,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4401,Firelogs 700g,9704.3,121195.96022108893,IE,53.99920794847833,-6.436308825648341,2025-08-27,,1,2025-10-17,low,valid,valid
DDS-25-00962,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,wood,4818,Toilet tissue rolls,20177.3,162539.2723150656,SE,58.94099377033998,16.156508499924442,2025-11-04,DDS-UP-9963,1,2025-12-19,low,valid,valid
DDS-26-00963,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,wood,4818,Toilet tissue rolls,22293.9,248343.0649953896,IE,54.56591065258293,-7.169950520893016,2025-11-16,DDS-UP-3718,1,2026-01-11,low,valid,valid
DDS-25-00964,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,soy,2309,Complete dog food (soy),23437.0,307361.65488255734,US,38.613759924159496,-94.68644665365132,2025-10-12,,1,2025-11-28,low,flagged: missing_prior,missing_prior
DDS-25-00965,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4818,Toilet tissue rolls,2142.7,19554.379968744695,IE,53.22161125711697,-8.246935914092445,2024-09-29,,1,2025-01-25,low,valid,valid
DDS-26-00966,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4818,Toilet tissue rolls,9086.1,73459.09170671877,IE,52.084143702561576,-7.325081707491858,2026-01-17,DDS-UP-4703,1,2026-03-12,low,valid,valid
DDS-25-00967,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,wood,4818,Toilet tissue rolls,19291.2,228592.9288156267,SE,61.20427947549892,15.253405155151853,2025-04-27,,1,2025-06-21,low,flagged: missing_prior,missing_prior
DDS-25-00968,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4818,Toilet tissue rolls,3604.3,45529.05659584599,IE,53.991974234948486,-8.3600433995204,2025-01-21,DDS-UP-7274,1,2025-05-06,low,valid,valid
DDS-26-00969,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4401,Firelogs 700g,4618.4,39478.219966183024,BR,-9.788203421130703,-54.65233842279397,2026-07-15,,1,2026-10-31,standard,flagged: missing_prior,missing_prior
DDS-26-00970,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4818,Toilet tissue rolls,3855.9,41759.91548749315,IE,54.42384226918772,-8.229986372341497,2026-08-15,,1,2026-10-22,low,valid,valid
DDS-25-00971,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4401,Firelogs 700g,9197.3,77893.7544746865,IE,53.480435405520645,-8.068071345077762,2025-05-26,,1,2025-09-10,low,valid,valid
DDS-26-00972,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,soy,2309,Complete dog food (soy),14231.9,161495.49624435863,US,40.33646979854487,-93.99918519829802,2026-03-18,DDS-UP-5104,1,2026-06-11,low,valid,valid
DDS-26-00973,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,cattle,2309,Beef pet food complete,18348.0,166490.3684943712,IE,54.398415315874374,-6.633883060528133,2026-06-24,DDS-UP-4129,1,2026-07-25,low,valid,valid
DDS-25-00974,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4818,Toilet tissue rolls,22937.3,188112.67708048533,IE,52.38466582012805,-7.441434775805682,2025-05-11,DDS-UP-1212,1,2025-07-15,low,valid,valid
DDS-25-00975,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4401,Firelogs 700g,24292.9,329544.0968709241,IE,54.78721354519201,-7.087206541306422,2025-01-31,,1,2025-05-18,low,valid,valid
DDS-26-00976,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4401,Firelogs 700g,1435.7,13009.518072590385,IE,53.220345248653054,-6.575189505944808,2026-05-25,DDS-UP-3509,1,2026-07-10,low,valid,valid
DDS-26-00977,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4818,Toilet tissue rolls,2888.1,35883.83901061076,SE,58.95828029489625,14.830134018603223,2026-03-31,DDS-UP-4181,1,2026-06-11,low,valid,valid
DDS-26-00978,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,soy,2309,Complete dog food (soy),18192.3,189546.27425044417,US,38.44944085697241,-94.37207313993841,2026-07-05,DDS-UP-1232,1,2026-10-28,low,valid,valid
DDS-26-00979,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,cattle,2309,Beef pet food complete,4728.3,49436.783556078924,IE,54.275142630069546,-7.695422918777601,2026-03-05,DDS-UP-4255,1,2026-06-24,low,valid,valid
DDS-25-00980,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,cattle,23x9,Beef pet food complete,11923.2,101692.63563526026,IE,51.80967314789812,-8.378710582243814,2025-06-26,,1,2025-08-06,low,flagged: invalid_hs,invalid_hs
DDS-24-00981,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4818,Toilet tissue rolls,19824.0,262929.4851346342,IE,52.75250386575941,-7.320125175287599,2024-02-14,DDS-UP-7136,1,2024-04-15,low,valid,valid
DDS-26-00982,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,wood,4818,Toilet tissue rolls,3752.0,33177.2717713131,IE,54.627972253445066,-6.606242276927396,2026-04-29,DDS-UP-5703,1,2026-07-08,low,valid,valid
DDS-26-00983,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4818,Toilet tissue rolls,17590.2,179097.77328616544,SE,59.41839827187885,14.09767393418652,2026-08-27,DDS-UP-9026,1,2026-12-17,low,valid,valid
DDS-26-00984,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,wood,4401,Firelogs 700g,9949.2,105492.56535640918,SE,60.66111961972111,14.011423923896203,2026-08-07,DDS-UP-4451,1,2026-11-27,low,valid,valid
DDS-25-00985,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,soy,2309,Complete dog food (soy),19960.2,215692.4997405739,AR,-34.87765912691844,-63.40103852074242,2025-11-22,DDS-UP-4452,1,2025-12-26,standard,valid,valid
DDS-25-00986,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,soy,2309,Complete dog food (soy),9620.9,83006.02531339026,AR,-33.606659005885746,-64.07437054500397,2025-09-10,DDS-UP-1554,1,2025-11-24,standard,valid,valid
DDS-26-00987,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,soy,2309,Complete dog food (soy),5084.2,46352.47019366091,BR,-10.735776711803021,-55.49586256586004,2026-03-22,DDS-UP-3666,1,2026-04-23,standard,valid,valid
DDS-26-00988,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4818,Toilet tissue rolls,20935.4,228098.41731722522,IE,53.58072425520342,-7.1165046862892405,2026-04-06,DDS-UP-7114,1,2026-06-26,low,valid,valid
DDS-26-00989,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,wood,4818,Toilet tissue rolls,3142.5,32696.143651809165,BR,-9.36770186049559,-54.21048102673692,2026-09-22,DDS-UP-5413,1,2026-10-25,standard,valid,valid
DDS-26-00990,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,wood,4818,Toilet tissue rolls,5362.3,47077.48148384173,IE,52.701748297063894,-7.4094465352914725,2026-03-21,,1,2026-06-01,low,valid,valid
DDS-24-00991,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,cattle,2309,Beef pet food complete,11738.5,108022.83270798909,IE,52.07119594758615,-6.821409674752733,2024-10-13,DDS-UP-1013,1,2024-12-04,low,valid,valid
DDS-24-00992,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4818,Toilet tissue rolls,4276.4,43055.95487198546,IE,,,2024-06-17,DDS-UP-7131,1,2024-09-15,low,flagged: missing_geo,missing_geo
DDS-25-00993,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4401,Firelogs 700g,17802.5,176425.27074772547,IE,,,2025-07-16,,1,2025-09-01,low,flagged: missing_geo,missing_geo
DDS-26-00994,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,wood,4818,Toilet tissue rolls,10149.3,140277.0681336631,IE,52.64958380057941,-7.1757511676019705,2026-09-03,DDS-UP-9000,1,2026-10-06,low,valid,valid
DDS-25-00995,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4818,Toilet tissue rolls,15458.9,183550.68661854634,IE,54.103531778644566,-8.09260230148702,2025-06-10,,1,2025-07-27,low,valid,valid
DDS-25-00996,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4401,Firelogs 700g,10929.9,118960.07349986816,IE,52.70581375588627,-8.921448942879142,2025-07-07,DDS-UP-7337,1,2025-09-08,low,valid,valid
DDS-26-00997,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,soy,1507,Soybean oil blend,20252.6,211170.64600958145,BR,-11.50937136862689,-54.452980670690195,2026-08-09,DDS-UP-2661,1,2026-09-09,standard,valid,valid
DDS-24-00998,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,wood,4818,Toilet tissue rolls,24018.1,229418.35238129308,IE,53.320911292373914,-7.1411040517384095,2023-11-26,DDS-UP-1893,1,2024-03-16,low,valid,valid
